1551416400000,Sac,LAC
1551416400000,LAL,Mil
1551502800000,Cle,Det
1551502800000,Ind,Orl
1551502800000,Mia,Bkn
1551502800000,Phi,GS
1551502800000,Dal,Mem
1551502800000,SA,OKC
1551502800000,Den,NO
1551502800000,Pho,LAL
1551502800000,Uta,Mil
1551589200000,Cha,Por
1551589200000,Bos,Hou
1551589200000,Chi,Atl
1551589200000,LAC,NY
1551589200000,Cle,Orl
1551589200000,Det,Tor
1551589200000,Was,Min
1551589200000,OKC,Mem
1551675600000,Bkn,Dal
1551675600000,Mia,Atl
1551675600000,SA,Den
1551675600000,Pho,Mil
1551675600000,Uta,NO
1551675600000,Sac,NY
1551675600000,LAL,LAC
1551762000000,Ind,Chi
1551762000000,Phi,Orl
1551762000000,Tor,Hou
1551762000000,Mem,Por
1551762000000,Min,OKC
1551762000000,GS,Bos
1551848400000,Cha,Mia
1551848400000,Det,Min
1551848400000,Was,Dal
1551848400000,Atl,SA
1551848400000,Bkn,Cle
1551848400000,Chi,Phi
1551848400000,NO,Uta
1551848400000,Pho,NY
1551848400000,Sac,Bos
1551848400000,LAL,Den
1551934800000,Mil,Ind
1551934800000,Por,OKC
1552021200000,Cha,Was
1552021200000,Orl,Dal
1552021200000,Mia,Cle
1552021200000,Chi,Det
1552021200000,Hou,Phi
1552021200000,Mem,Uta
1552021200000,NO,Tor
1552021200000,GS,Den
1552021200000,LAC,OKC
1552107600000,NY,Sac
1552107600000,Atl,Bkn
1552107600000,Min,Was
1552107600000,LAL,Bos
1552107600000,Mil,Cha
1552107600000,Por,Pho
1552194000000,Det,Chi
1552194000000,Mia,Tor
1552194000000,Phi,Ind
1552194000000,Atl,NO
1552194000000,Mem,Orl
1552194000000,Dal,Hou
1552194000000,Min,NY
1552194000000,SA,Mil
1552194000000,GS,Pho
1552280400000,Cle,Tor
1552280400000,Was,Sac
1552280400000,Bkn,Det
1552280400000,Hou,Cha
1552280400000,Uta,OKC
1552280400000,LAC,Bos
1552366800000,Ind,NY
1552366800000,Phi,Cle
1552366800000,Chi,LAL
1552366800000,NO,Mil
1552366800000,Dal,SA
1552366800000,Den,Min
1552366800000,LAC,Por
1552453200000,Mia,Det
1552453200000,Was,Orl
1552453200000,Atl,Mem
1552453200000,OKC,Bkn
1552453200000,Hou,GS
1552453200000,Pho,Uta
1552539600000,Ind,OKC
1552539600000,Orl,Cle
1552539600000,Bos,Sac
1552539600000,Tor,LAL
1552539600000,Uta,Min
1552539600000,Den,Dal
1552626000000,Det,LAL
1552626000000,Phi,Sac
1552626000000,Was,Cha
1552626000000,Mia,Mil
1552626000000,Hou,Pho
1552626000000,NO,Por
1552626000000,SA,NY
1552626000000,LAC,Chi
1552712400000,Bos,Atl
